	6.95	0.0192443	-0.00175628
	7	0.0191346	-0.00262811
	7.05	0.0189822	-0.00345932
	7.1	0.0187893	-0.00424946
	7.15	0.0185579	-0.0049982
	7.2	0.0182902	-0.00570534
	7.25	0.0179881	-0.00637078
	7.3	0.0176538	-0.00699451
	7.35	0.0172893	-0.00757665
	7.4	0.0168968	-0.0081174
	7.45	0.0164783	-0.00861705
	7.5	0.0160358	-0.00907601
	7.55	0.0155714	-0.00949472
	7.6	0.015087	-0.00987376
	7.65	0.0145846	-0.0102137
	7.7	0.0140663	-0.0105154
	7.75	0.0135337	-0.0107794
	7.8	0.0129889	-0.0110067
	7.85	0.0124337	-0.0111981
	7.9	0.0118697	-0.0113545
	7.95	0.0112988	-0.011477
	8	0.0107225	-0.0115666
	8.05	0.0101426	-0.0116243
	8.1	0.00956063	-0.0116513
	8.15	0.00897801	-0.0116486
	8.2	0.00839624	-0.0116176
	8.25	0.00781671	-0.0115593
	8.3	0.00724074	-0.0114749
	8.35	0.00666963	-0.0113658
	8.4	0.00610456	-0.011233
	8.45	0.0055467	-0.011078
	8.5	0.00499711	-0.0109019
	8.55	0.00445684	-0.010706
	8.6	0.00392683	-0.0104915
	8.65	0.00340798	-0.0102597
	8.7	0.00290112	-0.0100119
	8.75	0.00240703	-0.00974932
	8.8	0.00192641	-0.0094731
	8.85	0.00145992	-0.00918451
	8.9	0.00100815	-0.00888473
	8.95	0.000571618	-0.00857493
	9	0.000150803	-0.00825628
	9.05	-0.000253881	-0.00792988
	9.1	-0.000642075	-0.00759686
	9.15	-0.00101347	-0.00725828
	9.2	-0.00136783	-0.0069152
	9.25	-0.00170494	-0.00656862
	9.3	-0.00202465	-0.00621954
	9.35	-0.00232686	-0.0058689
	9.4	-0.00261153	-0.00551764
	9.45	-0.00287863	-0.00516663
	9.5	-0.00312821	-0.00481672
	9.55	-0.00336034	-0.00446873
	9.6	-0.00357513	-0.00412344
	9.65	-0.00377274	-0.00378159
	9.7	-0.00395335	-0.00344387
	9.75	-0.0041172	-0.00311096
	9.8	-0.00426454	-0.00278348
	9.85	-0.00439565	-0.00246202
	9.9	-0.00451085	-0.00214713
	9.95	-0.00461048	-0.00183932
	10	-0.00469491	-0.00153909
	10.05	-0.00476453	-0.00124685
	10.1	-0.00481974	-0.000963013
	10.15	-0.00486097	-0.000687948
	10.2	-0.00488868	-0.000421984
	10.25	-0.00490333	-0.000165414
	10.3	-0.00490538	8.1501e-05
	10.35	-0.00489534	0.000318535
	10.4	-0.0048737	0.000545493
	10.45	-0.00484096	0.000762217
	10.5	-0.00479765	0.000968574
	10.55	-0.00474428	0.00116447
	10.6	-0.00468138	0.00134983
	10.65	-0.00460947	0.00152461
	10.7	-0.00452909	0.00168881
	10.75	-0.00444077	0.00184242
	10.8	-0.00434503	0.00198551
	10.85	-0.00424239	0.00211811
	10.9	-0.00413339	0.00224033
	10.95	-0.00401853	0.00235226
	11	-0.00389833	0.00245405
	11.05	-0.00377329	0.00254583
	11.1	-0.00364391	0.00262777
	11.15	-0.00351068	0.00270006
	11.2	-0.00337407	0.0027629
	11.25	-0.00323454	0.00281651
	11.3	-0.00309256	0.00286111
	11.35	-0.00294858	0.00289696
	11.4	-0.00280301	0.0029243
	11.45	-0.00265628	0.00294341
	11.5	-0.0025088	0.00295455
	11.55	-0.00236096	0.00295802
	11.6	-0.00221312	0.0029541
	11.65	-0.00206566	0.0029431
	11.7	-0.00191893	0.00292532
	11.75	-0.00177324	0.00290108
	11.8	-0.00162892	0.00287067
	11.85	-0.00148627	0.00283442
	11.9	-0.00134557	0.00279265
	11.95	-0.00120709	0.00274567
	12	-0.00107109	0.00269381
	12.05	-0.000937788	0.00263738
	12.1	-0.000807418	0.0025767
	12.15	-0.000680183	0.00251209
	12.2	-0.00055627	0.00244386
	12.25	-0.000435852	0.00237231
	12.3	-0.000319089	0.00229776
	12.35	-0.000206121	0.0022205
	12.4	-9.70787e-05	0.00214083
	12.45	7.92614e-06	0.00205904
	12.5	0.000108794	0.00197541
	12.55	0.000205441	0.00189022
	12.6	0.000297794	0.00180373
	12.65	0.000385797	0.00171622
	12.7	0.000469404	0.00162794
	12.75	0.000548582	0.00153913
	12.8	0.000623312	0.00145003
	12.85	0.000693584	0.00136087
	12.9	0.000759402	0.00127187
	12.95	0.000820778	0.00118325
	13	0.000877736	0.0010952
	13.05	0.000930311	0.00100792
	13.1	0.000978545	0.000921596
	13.15	0.00102249	0.000836397
	13.2	0.00106221	0.000752489
	13.25	0.00109776	0.000670027
	13.3	0.00112924	0.000589157
	13.35	0.00115671	0.000510015
	13.4	0.00118027	0.000432726
	13.45	0.00120001	0.000357407
	13.5	0.00121604	0.000284166
	13.55	0.00122847	0.000213101
	13.6	0.00123739	0.0001443
	13.65	0.00124293	7.7843e-05
	13.7	0.00124522	1.38012e-05
	13.75	0.00124436	-4.77633e-05
	13.8	0.00124048	-0.000106797
	13.85	0.00123372	-0.000163254
	13.9	0.0012242	-0.000217097
	13.95	0.00121205	-0.000268298
	14	0.00119741	-0.000316833
	14.05	0.00118041	-0.000362689
	14.1	0.00116119	-0.000405858
	14.15	0.00113987	-0.00044634
	14.2	0.0011166	-0.000484141
	14.25	0.0010915	-0.000519274
	14.3	0.00106472	-0.000551757
	14.35	0.00103637	-0.000581614
	14.4	0.0010066	-0.000608876
	14.45	0.000975527	-0.000633577
	14.5	0.000943284	-0.000655757
	14.55	0.000909993	-0.00067546
	14.6	0.000875778	-0.000692736
	14.65	0.000840759	-0.000707637
	14.7	0.000805053	-0.00072022
	14.75	0.000768775	-0.000730545
	14.8	0.000732035	-0.000738676
	14.85	0.000694942	-0.000744677
	14.9	0.000657602	-0.000748619
	14.95	0.000620114	-0.000750572
	15	0.000582576	-0.000750609
	15.05	0.000545083	-0.000748806
	15.1	0.000507725	-0.000745239
	15.15	0.000470588	-0.000739986
	15.2	0.000433753	-0.000733125
	15.25	0.000397301	-0.000724738
	15.3	0.000361304	-0.000714903
	15.35	0.000325833	-0.000703703
	15.4	0.000290955	-0.000691217
	15.45	0.000256731	-0.000677528
	15.5	0.000223221	-0.000662715
	15.55	0.000190477	-0.00064686
	15.6	0.000158551	-0.000630041
	15.65	0.000127488	-0.000612338
	15.7	9.73305e-05	-0.000593828
	15.75	6.81171e-05	-0.00057459
	15.8	3.98824e-05	-0.000554698
	15.85	1.2657e-05	-0.000534227
	15.9	-1.35319e-05	-0.000513249
	15.95	-3.86607e-05	-0.000491837
	16	-6.27095e-05	-0.000470059
	16.05	-8.56617e-05	-0.000447984
	16.1	-0.000107504	-0.000425676
	16.15	-0.000128226	-0.0004032
	16.2	-0.000147822	-0.000380618
	16.25	-0.000166287	-0.000357988
	16.3	-0.000183621	-0.000335368
	16.35	-0.000199825	-0.000312814
	16.4	-0.000214905	-0.000290378
	16.45	-0.000228866	-0.00026811
	16.5	-0.000241719	-0.000246058
	16.55	-0.000253476	-0.000224268
	16.6	-0.000264151	-0.000202783
	16.65	-0.00027376	-0.000181644
	16.7	-0.000282322	-0.000160888
	16.75	-0.000289856	-0.000140552
	16.8	-0.000296385	-0.000120669
	16.85	-0.000301931	-0.00010127
	16.9	-0.00030652	-8.23833e-05
	16.95	-0.000310178	-6.40355e-05
	17	-0.000312933	-4.62502e-05
	17.05	-0.000314813	-2.9049e-05
	17.1	-0.000315848	-1.2451e-05
	17.15	-0.000316068	3.52662e-06
	17.2	-0.000315506	1.88691e-05
	17.25	-0.000314192	3.35638e-05
	17.3	-0.000312161	4.76001e-05
	17.35	-0.000309443	6.09693e-05
	17.4	-0.000306075	7.3665e-05
	17.45	-0.000302088	8.56824e-05
	17.5	-0.000297518	9.70186e-05
	17.55	-0.000292398	0.000107673
	17.6	-0.000286762	0.000117645
	17.65	-0.000280645	0.000126938
	17.7	-0.000274079	0.000135556
	17.75	-0.0002671	0.000143504
	17.8	-0.00025974	0.000150788
	17.85	-0.000252032	0.000157418
	17.9	-0.000244009	0.000163401
	17.95	-0.000235703	0.00016875
	18	-0.000227145	0.000173476
	18.05	-0.000218365	0.000177591
	18.1	-0.000209395	0.00018111
	18.15	-0.000200264	0.000184047
	18.2	-0.000191	0.000186418
	18.25	-0.000181631	0.000188239
	18.3	-0.000172185	0.000189528
	18.35	-0.000162687	0.000190301
	18.4	-0.000153163	0.000190578
	18.45	-0.000143637	0.000190378
	18.5	-0.000134133	0.000189718
	18.55	-0.000124673	0.00018862
	18.6	-0.000115278	0.000187103
	18.65	-0.000105969	0.000185186
	18.7	-9.67657e-05	0.000182892
	18.75	-8.7686e-05	0.000180239
	18.8	-7.87475e-05	0.000177248
	18.85	-6.99665e-05	0.00017394
	18.9	-6.13584e-05	0.000170336
	18.95	-5.29375e-05	0.000166456
	19	-4.47171e-05	0.00016232
	19.05	-3.67094e-05	0.000157949
	19.1	-2.89258e-05	0.000153362
	19.15	-2.13765e-05	0.000148579
	19.2	-1.40708e-05	0.00014362
	19.25	-7.01714e-06	0.000138503
	19.3	-2.22844e-07	0.000133247
	19.35	6.30559e-06	0.000127871
	19.4	1.25626e-05	0.000122393
	19.45	1.85435e-05	0.000116829
	19.5	2.42444e-05	0.000111198
	19.55	2.96624e-05	0.000105515
	19.6	3.47952e-05	9.97956e-05
	19.65	3.96416e-05	9.40564e-05
	19.7	4.42008e-05	8.83118e-05
	19.75	4.84729e-05	8.25761e-05
	19.8	5.24588e-05	7.68629e-05
	19.85	5.61598e-05	7.11854e-05
	19.9	5.95781e-05	6.55561e-05
	19.95	6.27164e-05	5.9987e-05
	20	6.5578e-05	5.44892e-05
	20.05	6.81667e-05	4.90735e-05
	20.1	7.04869e-05	4.37499e-05
	20.15	7.25434e-05	3.85279e-05
	20.2	7.43415e-05	3.34162e-05
	20.25	7.5887e-05	2.8423e-05
	20.3	7.71859e-05	2.3556e-05
	20.35	7.82448e-05	1.88222e-05
	20.4	7.90705e-05	1.42278e-05
	20.45	7.967e-05	9.77874e-06
	20.5	8.00509e-05	5.48016e-06
	20.55	8.02206e-05	1.33669e-06
	20.6	8.01872e-05	-2.64758e-06
	20.65	7.99586e-05	-6.46914e-06
	20.7	7.9543e-05	-1.0125e-05
	20.75	7.89489e-05	-1.36127e-05
	20.8	7.81846e-05	-1.69303e-05
	20.85	7.72587e-05	-2.00763e-05
	20.9	7.61798e-05	-2.30498e-05
	20.95	7.49566e-05	-2.58502e-05
	21	7.35977e-05	-2.84775e-05
	21.05	7.21117e-05	-3.0932e-05
	21.1	7.05074e-05	-3.32144e-05
	21.15	6.87932e-05	-3.5326e-05
	21.2	6.69776e-05	-3.72683e-05
	21.25	6.50691e-05	-3.9043e-05
	21.3	6.3076e-05	-4.06525e-05
	21.35	6.10066e-05	-4.20993e-05
	21.4	5.88688e-05	-4.33862e-05
	21.45	5.66706e-05	-4.45164e-05
	21.5	5.44197e-05	-4.54931e-05
	21.55	5.21238e-05	-4.63201e-05
	21.6	4.97901e-05	-4.70012e-05
	21.65	4.7426e-05	-4.75404e-05
	21.7	4.50384e-05	-4.7942e-05
	21.75	4.2634e-05	-4.82104e-05
	21.8	4.02195e-05	-4.83501e-05
	21.85	3.78011e-05	-4.83659e-05
	21.9	3.53849e-05	-4.82626e-05
	21.95	3.29767e-05	-4.80451e-05
	22	3.05822e-05	-4.77183e-05
	22.05	2.82066e-05	-4.72875e-05
	22.1	2.58551e-05	-4.67577e-05
	22.15	2.35324e-05	-4.61341e-05
	22.2	2.12431e-05	-4.5422e-05
	22.25	1.89916e-05	-4.46264e-05
	22.3	1.67818e-05	-4.37528e-05
	22.35	1.46175e-05	-4.28061e-05
	22.4	1.25023e-05	-4.17917e-05
	22.45	1.04394e-05	-4.07147e-05
	22.5	8.4318e-06	-3.95802e-05
	22.55	6.48226e-06	-3.83932e-05
	22.6	4.59327e-06	-3.71586e-05
	22.65	2.76711e-06	-3.58814e-05
	22.7	1.00576e-06	-3.45664e-05
	22.75	-6.88981e-07	-3.32182e-05
	22.8	-2.31559e-06	-3.18416e-05
	22.85	-3.87274e-06	-3.04408e-05
	22.9	-5.35934e-06	-2.90204e-05
	22.95	-6.77452e-06	-2.75847e-05
	23	-8.11762e-06	-2.61376e-05
	23.05	-9.38816e-06	-2.46832e-05
	23.1	-1.05859e-05	-2.32254e-05
	23.15	-1.17107e-05	-2.17678e-05
	23.2	-1.27627e-05	-2.0314e-05
	23.25	-1.37422e-05	-1.88675e-05
	23.3	-1.46496e-05	-1.74315e-05
	23.35	-1.54856e-05	-1.6009e-05
	23.4	-1.62508e-05	-1.46031e-05
	23.45	-1.69462e-05	-1.32166e-05
	23.5	-1.75729e-05	-1.1852e-05
	23.55	-1.81318e-05	-1.0512e-05
	23.6	-1.86245e-05	-9.19866e-06
	23.65	-1.90522e-05	-7.91431e-06
	23.7	-1.94164e-05	-6.66094e-06
	23.75	-1.97188e-05	-5.44038e-06
	23.8	-1.99611e-05	-4.25436e-06
	23.85	-2.01449e-05	-3.10442e-06
	23.9	-2.02721e-05	-1.99196e-06
	23.95	-2.03447e-05	-9.18247e-07
	24	-2.03646e-05	1.1562e-07
	24.05	-2.03338e-05	1.10867e-06
	24.1	-2.02544e-05	2.06006e-06
	24.15	-2.01285e-05	2.96909e-06
	24.2	-1.99582e-05	3.83521e-06
	24.25	-1.97457e-05	4.65798e-06
	24.3	-1.94932e-05	5.43707e-06
	24.35	-1.92028e-05	6.17228e-06
	24.4	-1.88767e-05	6.86355e-06
	24.45	-1.85171e-05	7.5109e-06
	24.5	-1.81263e-05	8.11446e-06
	24.55	-1.77064e-05	8.67447e-06
	24.6	-1.72596e-05	9.19127e-06
	24.65	-1.6788e-05	9.66528e-06
	24.7	-1.62938e-05	1.0097e-05
	24.75	-1.5779e-05	1.04871e-05
	24.8	-1.52457e-05	1.08362e-05
	24.85	-1.4696e-05	1.11451e-05
	24.9	-1.41319e-05	1.14145e-05
	24.95	-1.35552e-05	1.16454e-05
	25	-1.2968e-05	1.18387e-05
	25.05	-1.2372e-05	1.19954e-05
	25.1	-1.1769e-05	1.21166e-05
	25.15	-1.11609e-05	1.22034e-05
	25.2	-1.05493e-05	1.22568e-05
	25.25	-9.93575e-06	1.22782e-05
	25.3	-9.32195e-06	1.22686e-05
	25.35	-8.70938e-06	1.22293e-05
	25.4	-8.0995e-06	1.21616e-05
	25.45	-7.49368e-06	1.20667e-05
	25.5	-6.89325e-06	1.1946e-05
	25.55	-6.29948e-06	1.18008e-05
	25.6	-5.71356e-06	1.16324e-05
	25.65	-5.13661e-06	1.1442e-05
	25.7	-4.5697e-06	1.12311e-05
	25.75	-4.01382e-06	1.10009e-05
	25.8	-3.4699e-06	1.07529e-05
	25.85	-2.93881e-06	1.04881e-05
	25.9	-2.42135e-06	1.02081e-05
	25.95	-1.91824e-06	9.91406e-06
	26	-1.43015e-06	9.60723e-06
	26.05	-9.57703e-07	9.28891e-06
	26.1	-5.01433e-07	8.9603e-06
	26.15	-6.18246e-08	8.62262e-06
	26.2	3.60698e-07	8.27706e-06
	26.25	7.65769e-07	7.92477e-06
	26.3	1.15308e-06	7.56687e-06
	26.35	1.52238e-06	7.20447e-06
	26.4	1.87347e-06	6.83863e-06
	26.45	2.2062e-06	6.47037e-06
	26.5	2.52049e-06	6.1007e-06
	26.55	2.81627e-06	5.73058e-06
	26.6	3.09355e-06	5.36093e-06
	26.65	3.35238e-06	4.99264e-06
	26.7	3.59285e-06	4.62656e-06
	26.75	3.81509e-06	4.2635e-06
	26.8	4.01927e-06	3.90422e-06
	26.85	4.20559e-06	3.54947e-06
	26.9	4.3743e-06	3.19993e-06
	26.95	4.52568e-06	2.85626e-06
	27	4.66003e-06	2.51906e-06
	27.05	4.7777e-06	2.18891e-06
	27.1	4.87905e-06	1.86635e-06
	27.15	4.96447e-06	1.55186e-06
	27.2	5.03438e-06	1.2459e-06
	27.25	5.08921e-06	9.48879e-07
	27.3	5.12942e-06	6.61184e-07
	27.35	5.15549e-06	3.83149e-07
	27.4	5.1679e-06	1.15078e-07
	27.45	5.16717e-06	-1.42765e-07
	27.5	5.1538e-06	-3.90147e-07
	27.55	5.12833e-06	-6.26873e-07
	27.6	5.09129e-06	-8.52782e-07
	27.65	5.04323e-06	-1.06774e-06
	27.7	4.9847e-06	-1.27166e-06
	27.75	4.91625e-06	-1.46446e-06
	27.8	4.83844e-06	-1.64612e-06
	27.85	4.75183e-06	-1.81662e-06
	27.9	4.65697e-06	-1.97598e-06
	27.95	4.55441e-06	-2.12426e-06
	28	4.44472e-06	-2.26151e-06
	28.05	4.32844e-06	-2.38784e-06
	28.1	4.20612e-06	-2.50337e-06
	28.15	4.07829e-06	-2.60824e-06
	28.2	3.94547e-06	-2.7026e-06
	28.25	3.8082e-06	-2.78664e-06
	28.3	3.66698e-06	-2.86056e-06
	28.35	3.52231e-06	-2.92457e-06
	28.4	3.37468e-06	-2.9789e-06
	28.45	3.22457e-06	-3.02381e-06
	28.5	3.07245e-06	-3.05954e-06
	28.55	2.91877e-06	-3.08638e-06
	28.6	2.76396e-06	-3.10461e-06
	28.65	2.60845e-06	-3.11451e-06
	28.7	2.45264e-06	-3.11639e-06
	28.75	2.29694e-06	-3.11057e-06
	28.8	2.14171e-06	-3.09735e-06
	28.85	1.98732e-06	-3.07706e-06
	28.9	1.83411e-06	-3.05002e-06
	28.95	1.68242e-06	-3.01658e-06
	29	1.53256e-06	-2.97705e-06
	29.05	1.38481e-06	-2.93178e-06
	29.1	1.23947e-06	-2.8811e-06
	29.15	1.09679e-06	-2.82535e-06
	29.2	9.57013e-07	-2.76486e-06
	29.25	8.20375e-07	-2.69997e-06
	29.3	6.87084e-07	-2.63101e-06
	29.35	5.57336e-07	-2.55831e-06
	29.4	4.3131e-07	-2.48219e-06
	29.45	3.09168e-07	-2.40297e-06
	29.5	1.91059e-07	-2.32097e-06
	29.55	7.71121e-08	-2.2365e-06
	29.6	-3.25555e-08	-2.14987e-06
	29.65	-1.37843e-07	-2.06136e-06
	29.7	-2.38665e-07	-1.97127e-06
	29.75	-3.34948e-07	-1.87988e-06
	29.8	-4.26636e-07	-1.78747e-06
	29.85	-5.13683e-07	-1.69431e-06
	29.9	-5.96058e-07	-1.60064e-06
	29.95	-6.73743e-07	-1.50673e-06
	30	-7.46731e-07	-1.41281e-06
	30.05	-8.15028e-07	-1.31911e-06
	30.1	-8.7865e-07	-1.22585e-06
	30.15	-9.37624e-07	-1.13324e-06
	30.2	-9.91988e-07	-1.04149e-06
	30.25	-1.04179e-06	-9.50789e-07
	30.3	-1.08709e-06	-8.6131e-07
	30.35	-1.12795e-06	-7.7323e-07
	30.4	-1.16444e-06	-6.86709e-07
	30.45	-1.19664e-06	-6.01898e-07
	30.5	-1.22466e-06	-5.18938e-07
	30.55	-1.24857e-06	-4.3796e-07
	30.6	-1.26849e-06	-3.59083e-07
	30.65	-1.28452e-06	-2.82419e-07
	30.7	-1.29677e-06	-2.0807e-07
	30.75	-1.30536e-06	-1.36126e-07
	30.8	-1.31042e-06	-6.66691e-08
	30.85	-1.31207e-06	2.27412e-10
	30.9	-1.31044e-06	6.45003e-08
	30.95	-1.30567e-06	1.26095e-07
	31	-1.29788e-06	1.84966e-07
	31.05	-1.28722e-06	2.41075e-07
	31.1	-1.27382e-06	2.94393e-07
	31.15	-1.25782e-06	3.44899e-07
	31.2	-1.23938e-06	3.9258e-07
	31.25	-1.21861e-06	4.3743e-07
	31.3	-1.19568e-06	4.79449e-07
	31.35	-1.17072e-06	5.18646e-07
	31.4	-1.14386e-06	5.55035e-07
	31.45	-1.11526e-06	5.88637e-07
	31.5	-1.08504e-06	6.1948e-07
	31.55	-1.05336e-06	6.47595e-07
	31.6	-1.02033e-06	6.73021e-07
	31.65	-9.86099e-07	6.95802e-07
	31.7	-9.50793e-07	7.15984e-07
	31.75	-9.14543e-07	7.3362e-07
	31.8	-8.77473e-07	7.48768e-07
	31.85	-8.39706e-07	7.61487e-07
	31.9	-8.01363e-07	7.71842e-07
	31.95	-7.62561e-07	7.79899e-07
	32	-7.23411e-07	7.8573e-07
	32.05	-6.84023e-07	7.89407e-07
	32.1	-6.44505e-07	7.91005e-07
	32.15	-6.04956e-07	7.90603e-07
	32.2	-5.65476e-07	7.88279e-07
	32.25	-5.26159e-07	7.84115e-07
	32.3	-4.87094e-07	7.78194e-07
	32.35	-4.48368e-07	7.70597e-07
	32.4	-4.10061e-07	7.61411e-07
	32.45	-3.72252e-07	7.50719e-07
	32.5	-3.35013e-07	7.38607e-07
	32.55	-2.98413e-07	7.2516e-07
	32.6	-2.62518e-07	7.10464e-07
	32.65	-2.27386e-07	6.94603e-07
	32.7	-1.93075e-07	6.77662e-07
	32.75	-1.59637e-07	6.59725e-07
	32.8	-1.27118e-07	6.40875e-07
	32.85	-9.55629e-08	6.21194e-07
	32.9	-6.5011e-08	6.00763e-07
	32.95	-3.54978e-08	5.79661e-07
	33	-7.05486e-09	5.57966e-07
	33.05	2.02901e-08	5.35754e-07
	33.1	4.65132e-08	5.13101e-07
	33.15	7.15941e-08	4.90079e-07
	33.2	9.55161e-08	4.66758e-07
	33.25	1.18266e-07	4.43209e-07
	33.3	1.39834e-07	4.19497e-07
	33.35	1.60214e-07	3.95687e-07
	33.4	1.79402e-07	3.71841e-07
	33.45	1.97399e-07	3.48019e-07
	33.5	2.14206e-07	3.24278e-07
	33.55	2.29829e-07	3.00674e-07
	33.6	2.44276e-07	2.77259e-07
	33.65	2.57559e-07	2.54082e-07
	33.7	2.69689e-07	2.31192e-07
	33.75	2.80683e-07	2.08632e-07
	33.8	2.90559e-07	1.86446e-07
	33.85	2.99335e-07	1.64673e-07
	33.9	3.07033e-07	1.43351e-07
	33.95	3.13678e-07	1.22513e-07
	34	3.19293e-07	1.02192e-07
	34.05	3.23906e-07	8.24179e-08
	34.1	3.27545e-07	6.32168e-08
	34.15	3.30238e-07	4.46138e-08
	34.2	3.32016e-07	2.66309e-08
	34.25	3.32912e-07	9.28789e-09
	34.3	3.32956e-07	-7.39786e-09
	34.35	3.32183e-07	-2.34112e-08
	34.4	3.30626e-07	-3.87394e-08
	34.45	3.28321e-07	-5.33715e-08
	34.5	3.25301e-07	-6.72992e-08
	34.55	3.21603e-07	-8.05159e-08
	34.6	3.17261e-07	-9.3017e-08
	34.65	3.12313e-07	-1.048e-07
	34.7	3.06793e-07	-1.15864e-07
	34.75	3.00739e-07	-1.26211e-07
	34.8	2.94184e-07	-1.35843e-07
	34.85	2.87166e-07	-1.44764e-07
	34.9	2.7972e-07	-1.5298e-07
	34.95	2.7188e-07	-1.605e-07
	35	2.63681e-07	-1.67332e-07
	35.05	2.55158e-07	-1.73485e-07
	35.1	2.46344e-07	-1.78973e-07
	35.15	2.37271e-07	-1.83806e-07
	35.2	2.27974e-07	-1.88e-07
	35.25	2.18482e-07	-1.91569e-07
	35.3	2.08827e-07	-1.94528e-07
	35.35	1.99039e-07	-1.96895e-07
	35.4	1.89147e-07	-1.98686e-07
	35.45	1.7918e-07	-1.99921e-07
	35.5	1.69164e-07	-2.00617e-07
